2019-07-15 17:21:16,223 [  13738]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index sc.self.type.class.name.key will be built. 
2019-07-15 17:21:16,224 [  13739]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index sc.annotatde.member.name will be built. 
2019-07-15 17:21:16,225 [  13740]   INFO - exImpl$StubIndexInitialization - Initialization done:174 
2019-07-15 17:21:16,358 [  13873]   INFO - penapi.wm.impl.GlobalMenuLinux - disable global-menu integration because some of shared libraries isn't installed: java.lang.UnsatisfiedLinkError: /home/vbmacher/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/2019.1.3/6a2d76b455a8e07743bd5bdc891a410a7ddb2fb3/ideaIC-2019.1.3/bin/libdbm64.so: libdbusmenu-glib.so.4: cannot open shared object file: No such file or directory 
2019-07-15 17:21:16,518 [  14033]   INFO - pi.util.registry.RegistryValue - Registry value 'java.completion.argument.hints' has changed to 'false' 
2019-07-15 17:21:16,518 [  14033]   INFO - pi.util.registry.RegistryValue - Registry value 'java.completion.argument.hints.internal' has changed to 'false' 
2019-07-15 17:21:16,560 [  14075]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2019-07-15 17:21:17,036 [  14551]   INFO - j.ide.ui.OptionsTopHitProvider - 671 ms spent on EDT to cache options in application 
2019-07-15 17:21:18,133 [  15648]   INFO - .openapi.application.Preloader - com.intellij.openapi.actionSystem.impl.ActionPreloader took 2356 ms 
2019-07-15 17:21:20,195 [  17710]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.search.SearchableOptionPreloader took 2061 ms 
2019-07-15 17:21:20,589 [  18104]   INFO - .openapi.application.Preloader - com.intellij.codeInsight.completion.CompletionPreloader took 393 ms 
2019-07-15 17:21:20,595 [  18110]   INFO - .openapi.application.Preloader - com.intellij.ide.actions.GotoClassPresentationUpdater took 6 ms 
2019-07-15 17:21:21,372 [  18887]   INFO - ellij.project.impl.ProjectImpl - 23 project components initialized in 184 ms 
2019-07-15 17:21:42,369 [  39884]   INFO - rationStore.ComponentStoreImpl - Saving appDebuggerSettings took 12 ms 
2019-07-15 17:21:42,682 [  40197]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2019-07-15 17:21:42,683 [  40198]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2019-07-15 17:21:42,683 [  40198]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2019-07-15 17:21:42,788 [  40303]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2019-07-15 17:21:42,791 [  40306]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-07-15 17:21:42,793 [  40308]   INFO - Types.impl.FileTypeManagerImpl - FileTypeManager: 5 auto-detected files
Elapsed time on auto-detect: 41 ms 
2019-07-15 17:21:42,807 [  40322]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2019-07-15 17:21:42,808 [  40323]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2019-07-15 17:21:42,810 [  40325]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2019-07-15 17:21:42,814 [  40329]   INFO - plication.impl.ApplicationImpl - Write action Statistics:
Event number:     3
Total time spent: 190ms
Average duration: 63ms
Median  duration: 0ms
Max     duration: 99ms (it was 'write action (class com.intellij.openapi.projectRoots.impl.DefaultJdkConfigurator$$Lambda$427/185142707)') 
2019-07-15 17:21:42,814 [  40329]   INFO - plication.impl.ApplicationImpl - AnAction.update() Statistics:
Event number:     405
Total time spent: 28ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 7ms (it was 'Close Floating Navigation Bar action update (class com.intellij.ide.navigationToolbar.NavBarActions$Escape)') 
2019-07-15 17:21:42,814 [  40329]   INFO - plication.impl.ApplicationImpl - Global instance threads created counter = 5; ProcessIOExecutorService threads: 3 
2019-07-15 17:21:42,817 [  40332]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2019-07-15 17:21:42,818 [  40333]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
